Unnamed: 0.1,Unnamed: 0,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Votes,Country_Brazil,Country_Canada,Country_India,Country_Indonesia,Country_New Zealand,Country_Phillipines,Country_Qatar,Country_Singapore,Country_South Africa,Country_Sri Lanka,Country_Turkey,Country_UAE,Country_United Kingdom,Country_United States,Country Code_14,Country Code_30,Country Code_37,Country Code_94,Country Code_148,Country Code_162,Country Code_166,Country Code_184,Country Code_189,Country Code_191,Country Code_208,Country Code_214,Country Code_215,Country Code_216,Currency_Brazilian Real(R$),Currency_Dollar($),Currency_Emirati Diram(AED),Currency_Indian Rupees(Rs.),Currency_Indonesian Rupiah(IDR),Currency_NewZealand($),Currency_Pounds(£),Currency_Qatari Rial(QR),Currency_Rand(R),Currency_Sri Lankan Rupee(LKR),Currency_Turkish Lira(TL),Rating color_Green,Rating color_Orange,Rating color_Red,Rating color_White,Rating color_Yellow,Rating text_Excellent,Rating text_Good,Rating text_Not rated,Rating text_Poor,Rating text_Very Good
7208,7208,0.5730290021987227,0.002826929117369909,77.2798705,28.6270083,0.022824835095801486,250,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7209,7209,0.5730290021987227,0.002826929117369909,77.282282,28.6328078,0.00010470107842110774,250,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7210,7210,0.5730290021987227,0.002826929117369909,77.2813787,28.6329113,0.03130562244791121,450,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7211,7211,0.5730290021987227,0.002826929117369909,0.0,0.0,0.022824835095801486,500,0,0,0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7212,7212,0.5730290021987227,0.002826929117369909,77.2811812,28.6303968,0.012354727253690714,300,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7213,7213,0.5730290021987227,0.002826929117369909,77.2781757,28.6284726,0.020626112448958223,500,0,0,0,2,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7214,7214,0.5730290021987227,0.002826929117369909,77.2791263,28.6269121,0.012354727253690714,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7215,7215,0.5730290021987227,0.002826929117369909,77.2819954,28.6322406,0.03706418176107214,250,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7216,7216,0.5730290021987227,0.002826929117369909,77.2771666,28.6296634,0.09800020940215684,200,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7217,7217,0.5730290021987227,0.002826929117369909,77.2806842,28.6300457,0.09800020940215684,250,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7218,7218,0.5730290021987227,0.002826929117369909,77.2813547,28.6329214,0.03706418176107214,200,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7219,7219,0.5730290021987227,0.002826929117369909,77.2824532,28.632852,0.0055491571563187105,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7220,7220,0.5730290021987227,0.002826929117369909,77.2828494,28.6334265,0.09800020940215684,400,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7221,7221,0.5730290021987227,0.002826929117369909,77.2788374,28.6282443,0.015600460684745052,150,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7222,7222,0.5730290021987227,0.002826929117369909,77.2774778,28.6307758,0.00010470107842110774,250,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7223,7223,0.5730290021987227,0.002826929117369909,77.2807813,28.6302107,0.011726520783164067,200,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7224,7224,0.5730290021987227,0.002826929117369909,77.277587,28.6288096,0.053502251073186055,400,0,0,0,1,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7225,7225,0.5730290021987227,0.002826929117369909,77.2816189,28.6316688,0.09800020940215684,200,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7226,7226,0.5730290021987227,0.002826929117369909,77.280183,28.6263812,0.007119673332635326,250,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7227,7227,0.5730290021987227,0.002826929117369909,77.2773649,28.6268353,0.007747879803161973,200,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7228,7228,0.5730290021987227,0.007014972254214219,77.1601549,28.710818,0.003559836666317663,350,0,0,0,1,3.1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7229,7229,0.5730290021987227,0.007014972254214219,77.1616827,28.7034431,0.012354727253690714,400,0,0,0,1,2.7,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7230,7230,0.5730290021987227,0.007014972254214219,77.1695908,28.7061721,0.09800020940215684,300,0,0,0,1,3.4,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7231,7231,0.5730290021987227,0.007014972254214219,77.1685573,28.7096099,0.09800020940215684,250,0,0,0,1,3.0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7232,7232,0.5730290021987227,0.007014972254214219,77.1618624,28.7035499,0.0074337765678986496,100,0,0,0,1,2.9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7233,7233,0.5730290021987227,0.007014972254214219,77.1626712,28.706493,0.007747879803161973,300,0,0,0,1,3.4,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7234,7234,0.5730290021987227,0.007014972254214219,77.1564702,28.7152991,0.007119673332635326,400,0,0,0,1,3.0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7235,7235,0.5730290021987227,0.007014972254214219,77.1685706,28.7067731,0.0074337765678986496,200,0,0,0,1,3.2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7236,7236,0.5730290021987227,0.007014972254214219,77.162961,28.7065551,0.012145325096848498,150,0,0,0,1,3.2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7237,7237,0.5730290021987227,0.007014972254214219,0.0,0.0,0.03130562244791121,450,0,0,0,1,3.1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7238,7238,0.5730290021987227,0.007014972254214219,77.1587619,28.704282,0.053502251073186055,700,0,1,0,2,3.0,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7239,7239,0.5730290021987227,0.007014972254214219,77.1683596,28.7066682,0.012145325096848498,200,0,0,0,1,3.2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7240,7240,0.5730290021987227,0.007014972254214219,77.1618118,28.7032861,0.03706418176107214,350,0,0,0,1,3.0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7241,7241,0.5730290021987227,0.007014972254214219,77.1626712,28.7064034,0.013715841273165113,700,0,0,0,2,3.0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7242,7242,0.5730290021987227,0.007014972254214219,77.1619683,28.70362,0.022824835095801486,200,0,0,0,1,3.1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7243,7243,0.5730290021987227,0.007014972254214219,77.1624915,28.7065653,0.008690189508951942,400,0,0,0,1,3.3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7244,7244,0.5730290021987227,0.007014972254214219,77.1619523,28.7035586,0.03706418176107214,200,0,0,0,1,3.4,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7245,7245,0.5730290021987227,0.007014972254214219,77.1625853,28.7064599,0.005653858234739818,400,0,0,0,1,3.1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7246,7246,0.5730290021987227,0.007014972254214219,77.1620793,28.7030945,0.09800020940215684,150,0,0,0,1,3.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7247,7247,0.5730290021987227,0.007014972254214219,77.1613232,28.7037668,0.003559836666317663,500,0,0,0,2,2.7,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7248,7248,0.5730290021987227,0.007014972254214219,77.1586721,28.7195845,0.09800020940215684,350,0,0,0,1,3.1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7249,7249,0.5730290021987227,0.007014972254214219,77.1622851,28.7063745,0.00010470107842110774,300,0,0,0,1,3.2,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7250,7250,0.5730290021987227,0.007014972254214219,77.1559037,28.7057298,0.0048162496073709555,300,0,0,0,1,3.4,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7251,7251,0.5730290021987227,0.007014972254214219,77.1622219,28.7031367,0.09800020940215684,150,0,0,0,1,2.9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7252,7252,0.5730290021987227,0.007014972254214219,77.1616827,28.7033536,0.0048162496073709555,600,0,1,0,2,3.2,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7253,7253,0.5730290021987227,0.007014972254214219,77.1569645,28.7152123,0.012354727253690714,400,0,0,0,1,3.1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7254,7254,0.5730290021987227,0.007014972254214219,0.0,0.0,0.034970160192649986,250,0,0,0,1,2.9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7255,7255,0.5730290021987227,0.007014972254214219,77.1615029,28.7085298,0.03706418176107214,250,0,0,0,1,2.8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7256,7256,0.5730290021987227,0.007014972254214219,77.16011,28.710793,0.053502251073186055,500,0,0,0,2,3.1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7257,7257,0.5730290021987227,0.007014972254214219,77.161503,28.7054506,0.053502251073186055,400,0,0,0,1,3.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7258,7258,0.5730290021987227,0.007014972254214219,77.1673875,28.7082414,0.053502251073186055,500,0,0,0,2,3.1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7259,7259,0.5730290021987227,0.007014972254214219,77.153498,28.717991,0.00020940215684221548,200,0,0,0,1,3.1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7260,7260,0.5730290021987227,0.007014972254214219,77.1586271,28.7194459,0.053502251073186055,600,0,0,0,2,3.3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7261,7261,0.5730290021987227,0.007014972254214219,77.1551103,28.7072568,0.03706418176107214,350,0,0,0,1,2.8,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7262,7262,0.5730290021987227,0.007014972254214219,77.1624915,28.7063862,0.00460684745052874,400,0,0,0,1,3.1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7263,7263,0.5730290021987227,0.007014972254214219,77.162132,28.7025908,0.00649146686210868,500,0,1,0,2,2.6,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7264,7264,0.5730290021987227,0.007014972254214219,77.1684675,28.7066464,0.0048162496073709555,300,0,0,0,1,3.3,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7265,7265,0.5730290021987227,0.007014972254214219,77.1636597,28.7068565,0.053502251073186055,450,0,1,0,1,2.6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7266,7266,0.5730290021987227,0.007014972254214219,77.1624465,28.7063371,0.053502251073186055,400,0,0,0,1,3.5,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7267,7267,0.5730290021987227,0.007014972254214219,77.1618624,28.7035499,0.017799183331588316,200,0,0,0,1,3.5,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7268,7268,0.5730290021987227,0.007014972254214219,77.1580581,28.713419,0.005863260391582034,500,0,1,0,2,3.5,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7269,7269,0.5730290021987227,0.007014972254214219,77.156722,28.715237,0.001256412941053293,200,0,1,0,1,3.5,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7270,7270,0.5730290021987227,0.007014972254214219,77.1624465,28.7063371,0.034970160192649986,600,0,1,0,2,3.7,195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7271,7271,0.5730290021987227,0.007014972254214219,77.157369,28.7058943,0.012354727253690714,450,0,0,0,1,3.8,178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7272,7272,0.5730290021987227,0.007014972254214219,77.1603347,28.7109248,0.0027222280389488014,100,0,0,0,1,3.5,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7273,7273,0.5730290021987227,0.007014972254214219,77.1619523,28.7036481,0.03706418176107214,300,0,0,0,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7274,7274,0.5730290021987227,0.007014972254214219,77.1549724,28.7096778,0.03706418176107214,350,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7275,7275,0.5730290021987227,0.007014972254214219,77.1698154,28.7090143,0.03130562244791121,450,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7276,7276,0.5730290021987227,0.007014972254214219,77.1668006,28.7084737,0.0005235053921055386,600,0,0,0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7277,7277,0.5730290021987227,0.007014972254214219,0.0,0.0,0.0055491571563187105,300,0,0,0,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7278,7278,0.5730290021987227,0.007014972254214219,77.16699947,28.72818878,0.0055491571563187105,500,0,1,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7279,7279,0.5730290021987227,0.007014972254214219,77.15665,28.7050194,0.011726520783164067,300,0,0,0,1,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7280,7280,0.5730290021987227,0.007014972254214219,0.0,0.0,0.011307716469479636,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7281,7281,0.5730290021987227,0.007014972254214219,77.165004,28.7147586,0.012354727253690714,500,0,0,0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7282,7282,0.5730290021987227,0.007014972254214219,0.0,0.0,0.00010470107842110774,400,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7283,7283,0.5730290021987227,0.007014972254214219,77.1626712,28.7066721,0.003559836666317663,500,0,0,0,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7284,7284,0.5730290021987227,0.007014972254214219,77.1625814,28.7062157,0.09800020940215684,600,0,1,0,2,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7285,7285,0.5730290021987227,0.007014972254214219,77.1590765,28.7163553,0.022824835095801486,200,0,0,0,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7286,7286,0.5730290021987227,0.007014972254214219,0.0,0.0,0.09800020940215684,400,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7287,7287,0.5730290021987227,0.007014972254214219,0.0,0.0,0.008690189508951942,250,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7288,7288,0.5730290021987227,0.007014972254214219,77.1566379,28.7154009,0.0014658150978955084,400,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7289,7289,0.5730290021987227,0.007014972254214219,77.1549886,28.7096363,0.03706418176107214,300,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7290,7290,0.5730290021987227,0.007014972254214219,77.1605144,28.6896301,0.09800020940215684,450,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7291,7291,0.5730290021987227,0.007014972254214219,77.1585449,28.7196342,0.015600460684745052,100,0,0,0,1,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
